Date,AAPL,MSFT,GOOGL,AMZN,IBM,ORCL,CSCO,INTC,NVDA,AMD,TXN,AVGO,ADI,AMAT,LRCX,KLAC,MU,MCHP,ON,MRVL,MPWR,SWKS,TER,ADBE,CRM,INTU,ADSK,AKAM,FTNT,VRSN,CDNS,SNPS,ACN,ADP,PAYX,CTSH,NTAP,STX,WDC,HPQ,XRX,NFLX,EBAY,EXPE,FFIV,CHKP,TYL
2010-11-15,9.217377662658691,19.903120040893555,14.799578666687012,7.945000171661377,80.99522399902344,23.119293212890625,12.977749824523926,14.21696662902832,0.30027997493743896,7.570000171661377,20.894601821899414,1.7764532566070557,24.152379989624023,9.90669059753418,3.820270299911499,21.292016983032227,7.242595195770264,11.561835289001465,7.949999809265137,16.562681198120117,13.892678260803223,18.534616470336914,10.851485252380371,29.510000228881836,28.111783981323242,42.569053649902344,35.119998931884766,47.209999084472656,3.0999999046325684,28.760454177856445,8.239999771118164,25.020000457763672,33.73925018310547,28.1464900970459,17.38436508178711,28.23566436767578,39.98680114746094,7.296159744262695,19.358989715576172,12.539344787597656,14.248238563537598,24.042856216430664,11.299100875854492,34.110504150390625,119.55000305175781,43.2400016784668,20.469999313354492
2010-11-16,9.053768157958984,19.727333068847656,14.507547378540039,7.888999938964844,80.2057876586914,22.451759338378906,12.645990371704102,14.063453674316406,0.2913404107093811,7.429999828338623,20.70496940612793,1.757397174835205,23.946678161621094,9.788843154907227,3.7666332721710205,20.862228393554688,7.04737663269043,11.417248725891113,7.860000133514404,16.144996643066406,13.369559288024902,18.065994262695312,10.409317970275879,29.020000457763672,27.466079711914062,41.38633728027344,34.52000045776367,46.630001068115234,3.138000011444092,28.785785675048828,8.119999885559082,24.739999771118164,33.51807403564453,27.66301727294922,17.1237850189209,27.492156982421875,39.067420959472656,7.192299842834473,19.12305450439453,12.321220397949219,13.895492553710938,23.628570556640625,11.190095901489258,33.77931213378906,115.94999694824219,42.59000015258789,20.040000915527344
2010-11-17,9.021042823791504,19.54388999938965,14.50332260131836,7.917500019073486,80.04228973388672,22.72039794921875,12.626471519470215,14.0701322555542,0.2961539924144745,7.329999923706055,20.935243606567383,1.7362232208251953,24.060169219970703,9.726000785827637,3.8083505630493164,20.792531967163086,6.930245876312256,11.476335525512695,7.789999961853027,15.974506378173828,13.515348434448242,18.5103702545166,10.390896797180176,28.899999618530273,27.250844955444336,41.968868255615234,35.279998779296875,47.68000030517578,3.128000020980835,29.039106369018555,8.140000343322754,24.700000762939453,33.632469177246094,27.5638427734375,17.25407600402832,27.950727462768555,36.51679611206055,7.239035129547119,18.983901977539062,12.076563835144043,14.034072875976562,23.81142807006836,11.329172134399414,34.52115249633789,115.01000213623047,42.81999969482422,20.06999969482422
2010-11-18,9.25910472869873,19.750261306762695,14.826667785644531,8.208499908447266,81.40122985839844,23.046030044555664,12.756576538085938,14.030078887939453,0.3053228557109833,7.349999904632568,21.321298599243164,1.7693960666656494,24.507041931152344,9.938115119934082,3.9190330505371094,21.216506958007812,7.115704536437988,11.667490005493164,7.949999809265137,16.144996643066406,13.841226577758789,19.229459762573242,10.740943908691406,28.68000030517578,28.641220092773438,42.54257583618164,36.2599983215332,48.7599983215332,3.25600004196167,29.41908836364746,8.350000381469727,25.219999313354492,33.807865142822266,28.059709548950195,17.47742462158203,28.79218292236328,39.38623809814453,7.384438991546631,19.546524047851562,12.288795471191406,14.626177787780762,24.047143936157227,11.490801811218262,35.03776931762695,120.51000213623047,43.189998626708984,20.18000030517578
2010-11-19,9.208072662353516,19.635604858398438,14.684256553649902,8.241000175476074,81.79032135009766,22.915781021118164,12.756576538085938,14.110176086425781,0.31517931818962097,7.46999979019165,21.632863998413086,1.7835109233856201,24.95391845703125,9.843839645385742,3.959901809692383,21.338485717773438,7.213313579559326,11.785659790039062,8.020000457763672,17.125282287597656,13.575376510620117,19.488008499145508,10.925174713134766,28.860000610351562,33.82914733886719,39.65639877319336,33.77000045776367,49.529998779296875,3.194000005722046,29.427532196044922,8.319999694824219,25.040000915527344,33.71635818481445,28.13409423828125,17.60151481628418,29.04595947265625,38.1554069519043,7.753145217895508,20.55681800842285,12.524609565734863,14.71436882019043,24.719999313354492,11.389312744140625,34.719852447509766,122.69000244140625,43.849998474121094,20.5
2010-11-22,9.4071044921875,19.66618537902832,14.693948745727539,8.519499778747559,81.98202514648438,22.834367752075195,12.724047660827637,14.183600425720215,0.3154086172580719,7.409999847412109,21.836050033569336,1.835739016532898,25.507183074951172,9.899141311645508,3.9905526638031006,21.530147552490234,7.144987106323242,11.830839157104492,8.09000015258789,17.048572540283203,13.678287506103516,20.069740295410156,11.542366981506348,29.18000030517578,34.593605041503906,40.20361328125,34.810001373291016,49.95000076293945,3.1659998893737793,29.908845901489258,8.1899995803833,25.3700008392334,33.51045227050781,28.251853942871094,17.675962448120117,29.37542724609375,38.71892166137695,7.446758270263672,20.393482208251953,12.748631477355957,14.764750480651855,26.902856826782227,11.517117500305176,34.26945877075195,131.92999267578125,43.81999969482422,20.90999984741211
2010-11-23,9.268113136291504,19.199947357177734,14.48990249633789,8.40999984741211,80.73585510253906,22.1342830657959,12.489867210388184,14.076802253723145,0.30807358026504517,7.320000171661377,21.659955978393555,1.8336212635040283,25.329856872558594,9.804340362548828,3.9173314571380615,21.175857543945312,7.242595195770264,11.733526229858398,7.949999809265137,16.878082275390625,13.978437423706055,20.005104064941406,11.542366981506348,28.190000534057617,35.254154205322266,39.4180908203125,34.41999816894531,48.880001068115234,3.1440000534057617,29.14887809753418,8.050000190734863,25.079999923706055,33.33503341674805,27.89234733581543,17.49604034423828,29.094932556152344,37.70313262939453,7.171530246734619,19.939756393432617,13.02570915222168,14.487590789794922,26.81571388244629,11.344206809997559,33.59385681152344,129.13999938964844,43.150001525878906,20.700000762939453
2010-11-24,9.450331687927246,19.391029357910156,14.787150382995605,8.862500190734863,82.21883392333984,22.582015991210938,12.658995628356934,14.277043342590332,0.31563782691955566,7.619999885559082,22.046010971069336,1.8562066555023193,25.79801368713379,9.946544647216797,4.018650531768799,21.7915096282959,7.564705848693848,11.994193077087402,8.210000038146973,16.88661003112793,14.184257507324219,21.120088577270508,11.781872749328613,28.399999618530273,35.91470718383789,40.29188537597656,35.43000030517578,51.060001373291016,3.187000036239624,29.976396560668945,8.170000076293945,25.709999084472656,33.70109558105469,28.351022720336914,17.874502182006836,29.437753677368164,38.1035270690918,7.306545734405518,20.490276336669922,12.893068313598633,14.8655366897583,26.96714210510254,11.731369018554688,34.733089447021484,132.5500030517578,43.900001525878906,20.979999542236328
2010-11-26,9.45633602142334,19.299301147460938,14.663628578186035,8.859999656677246,81.141845703125,22.378496170043945,12.678511619567871,14.24366283416748,0.31174105405807495,7.550000190734863,21.808956146240234,1.906317114830017,25.436250686645508,9.899141311645508,3.968416213989258,21.59984016418457,7.447574615478516,11.917733192443848,8.180000305175781,16.690540313720703,14.227132797241211,20.998889923095703,11.588425636291504,28.719999313354492,36.0779914855957,40.20361328125,35.20000076293945,51.529998779296875,3.1700000762939453,29.799074172973633,8.09000015258789,25.690000534057617,33.434181213378906,28.189863204956055,17.781435012817383,29.495634078979492,37.851417541503906,7.213071823120117,20.423725128173828,12.733893394470215,14.815144538879395,27.41428565979004,11.708815574645996,34.93180465698242,135.0399932861328,43.4900016784668,20.729999542236328
2010-11-29,9.512474060058594,19.34515953063965,14.467533111572266,8.974499702453613,80.57234954833984,22.15870475769043,12.645990371704102,14.236994743347168,0.31517931818962097,7.380000114440918,21.808956146240234,1.8999652862548828,25.37950897216797,9.891241073608398,3.929251194000244,21.646305084228516,7.389009952545166,11.844745635986328,8.119999885559082,16.537109375,14.175674438476562,20.845380783081055,11.017297744750977,28.360000610351562,35.5782470703125,40.11536407470703,35.52000045776367,51.849998474121094,3.1519999504089355,29.22487449645996,7.96999979019165,25.799999237060547,33.47993469238281,27.929546356201172,17.806257247924805,29.219594955444336,37.762447357177734,7.19749116897583,20.39952850341797,12.55703067779541,14.613579750061035,28.417142868041992,11.363000869750977,35.47492218017578,134.17999267578125,43.119998931884766,20.739999771118164
2010-11-30,9.340761184692383,19.306955337524414,13.81139850616455,8.770000457763672,79.76595306396484,22.020309448242188,12.463845252990723,14.123523712158203,0.31197023391723633,7.289999961853027,21.53803825378418,1.8427965641021729,25.22345542907715,9.820143699645996,3.865396738052368,21.297819137573242,7.096182346343994,11.681394577026367,8.15999984741211,16.434812545776367,13.832648277282715,20.562602996826172,10.925174713134766,27.799999237060547,34.44268798828125,39.6210823059082,35.290000915527344,52.189998626708984,3.187000036239624,28.971555709838867,7.860000133514404,25.690000534057617,33.0376091003418,27.625829696655273,17.706987380981445,28.930208206176758,37.762447357177734,6.963806629180908,20.266435623168945,12.359539031982422,14.437203407287598,29.41428565979004,10.953288078308105,34.87880325317383,131.8800048828125,42.869998931884766,20.40999984741211
2010-12-01,9.49836540222168,19.903125762939453,14.02613353729248,8.827500343322754,81.42943572998047,22.508743286132812,12.567926406860352,14.33711051940918,0.3257236182689667,7.510000228881836,22.06633186340332,1.8957304954528809,26.16558837890625,10.088754653930664,4.061219215393066,22.302608489990234,7.213313579559326,11.990716934204102,8.6899995803833,17.219051361083984,14.158527374267578,21.394794464111328,11.302861213684082,28.3700008392334,35.6351432800293,40.7861442565918,36.56999969482422,53.36000061035156,3.2200000286102295,29.587974548339844,7.949999809265137,26.510000228881836,33.55620193481445,28.580354690551758,18.18471336364746,29.78057098388672,38.696678161621094,7.228652000427246,20.659664154052734,12.54819393157959,14.815144538879395,28.591428756713867,10.998393058776855,35.488162994384766,138.9600067138672,44.06999969482422,20.459999084472656
2010-12-02,9.550901412963867,20.552799224853516,14.211791038513184,8.826499938964844,81.8636245727539,22.875076293945312,12.502878189086914,14.483953475952148,0.32962024211883545,7.539999961853027,22.24920654296875,2.005126714706421,26.593835830688477,10.199357032775879,4.133590221405029,22.91825294494629,7.720879077911377,12.317423820495605,9.09000015258789,17.44068145751953,14.587316513061523,21.806856155395508,11.450248718261719,29.100000381469727,35.38280487060547,40.97149658203125,37.63999938964844,52.45000076293945,3.24399995803833,29.807512283325195,8.170000076293945,25.850000381469727,33.792625427246094,28.93987464904785,18.36464500427246,30.86244773864746,39.92009735107422,7.545421600341797,20.962148666381836,12.707362174987793,14.827741622924805,27.63142967224121,11.242719650268555,35.71335220336914,137.14999389648438,44.4900016784668,20.90999984741211
2010-12-03,9.529585838317871,20.65217399597168,14.241116523742676,8.784000396728516,81.97637176513672,23.453052520751953,12.405298233032227,14.477274894714355,0.33901840448379517,7.650000095367432,22.228879928588867,1.8738514184951782,26.85792350769043,10.317864418029785,4.190631866455078,23.32480812072754,7.730641841888428,12.393882751464844,9.210000038146973,17.423629760742188,14.947494506835938,22.275474548339844,11.726602554321289,29.139999389648438,35.33085250854492,41.4216423034668,37.9900016784668,52.959999084472656,3.3259999752044678,29.503528594970703,8.210000038146973,26.25,33.7239875793457,28.96466636657715,18.414274215698242,30.857995986938477,40.09062194824219,7.7791056632995605,20.97425079345703,12.683780670166016,14.903326034545898,26.492856979370117,11.129953384399414,35.832576751708984,139.27999877929688,45.18000030517578,21.100000381469727
2010-12-06,9.610940933227539,20.514585494995117,14.374330520629883,8.90250015258789,81.75646209716797,23.387929916381836,12.639483451843262,14.483953475952148,0.3326001763343811,7.820000171661377,22.31693458557129,1.8950245380401611,26.53672981262207,10.286259651184082,4.213620185852051,23.121538162231445,7.7696852684021,12.334798812866211,9.130000114440918,17.25314712524414,14.827435493469238,22.31586265563965,12.417489051818848,29.229999542236328,35.9295539855957,41.31575012207031,37.58000183105469,52.90999984741211,3.2909998893737793,29.55419158935547,8.149999618530273,26.360000610351562,33.807865142822266,28.877893447875977,18.290180206298828,31.076154708862305,39.497459411621094,7.711596965789795,20.84115982055664,12.63072395324707,14.8655366897583,27.63857078552246,11.084847450256348,36.018035888671875,139.8000030517578,44.95000076293945,21.270000457763672
2010-12-07,9.552700996398926,20.537521362304688,14.592547416687012,8.838500022888184,81.20948028564453,23.64842987060547,12.6134614944458,14.40385627746582,0.34337350726127625,8.020000457763672,22.628494262695312,1.7545747756958008,27.02207374572754,10.262560844421387,4.2332024574279785,23.034412384033203,7.730641841888428,12.383459091186523,9.09000015258789,17.210529327392578,15.659281730651855,22.04116439819336,12.40827751159668,29.020000457763672,35.932029724121094,41.280433654785156,37.27000045776367,54.119998931884766,3.2709999084472656,29.773740768432617,8.239999771118164,26.450000762939453,34.31121063232422,28.828298568725586,18.693466186523438,30.80012321472168,39.76438903808594,7.872581958770752,21.2222900390625,12.436178207397461,14.941119194030762,27.115713119506836,11.2765474319458,35.673606872558594,137.61000061035156,44.59000015258789,21.5
2010-12-08,9.636760711669922,20.812673568725586,14.67704963684082,8.814499855041504,81.75083923339844,23.79495620727539,12.587442398071289,14.564042091369629,0.34635359048843384,8.170000076293945,22.85877227783203,1.7926865816116333,27.28615951538086,10.3020601272583,4.274923801422119,23.24930763244629,7.750163555145264,12.619797706604004,9.40999984741211,17.133808135986328,15.221917152404785,22.10579490661621,12.776747703552246,29.209999084472656,37.25313186645508,42.10126495361328,37.83000183105469,54.099998474121094,3.2690000534057617,29.773740768432617,8.210000038146973,26.579999923706055,34.326473236083984,29.02193260192871,18.929229736328125,31.125118255615234,40.87656784057617,7.825848579406738,21.18598747253418,12.574721336364746,15.016709327697754,26.889999389648438,11.332932472229004,35.77959442138672,137.1699981689453,44.70000076293945,21.469999313354492
2010-12-09,9.599228858947754,20.698026657104492,14.700908660888672,8.742500305175781,81.36739349365234,23.819381713867188,12.8151273727417,14.55737590789795,0.34062302112579346,7.949999809265137,22.851991653442383,1.8639698028564453,27.214786529541016,10.491667747497559,4.365172863006592,23.127349853515625,7.994185924530029,12.418035507202148,9.34000015258789,16.83545684814453,14.956071853637695,22.404739379882812,12.620144844055176,28.600000381469727,36.73606872558594,42.11891174316406,38.09000015258789,52.5,3.3459999561309814,29.579526901245117,8.399999618530273,26.559999465942383,34.02140808105469,29.065664291381836,18.625219345092773,31.427871704101562,40.44651794433594,7.8621954917907715,21.2222900390625,12.539344787597656,15.130090713500977,27.292856216430664,11.408108711242676,35.99153137207031,138.9199981689453,44.40999984741211,21.479999542236328
2010-12-10,9.623249053955078,20.896751403808594,14.718555450439453,8.781000137329102,81.66058349609375,24.372947692871094,12.8151273727417,14.624124526977539,0.3426859378814697,8.069999694824219,22.215341567993164,1.8632643222808838,26.936433792114258,10.554874420166016,4.394120216369629,22.92987060546875,8.052750587463379,12.337326049804688,9.239999771118164,16.673486709594727,14.707372665405273,22.65521240234375,12.951773643493652,28.709999084472656,36.7657585144043,42.71027755737305,39.11000061035156,51.33000183105469,3.3329999446868896,30.145278930664062,8.40999984741211,26.75,34.822174072265625,29.065664291381836,18.8299617767334,31.303205490112305,40.14993667602539,7.924511909484863,21.585269927978516,12.562928199768066,15.117490768432617,27.804285049438477,11.535909652709961,36.34919738769531,143.08999633789062,44.650001525878906,21.530000686645508
2010-12-13,9.65656852722168,20.82796859741211,14.778450965881348,8.712499618530273,81.35611724853516,24.76369857788086,12.737058639526367,14.350459098815918,0.33397552371025085,8.229999542236328,22.079877853393555,1.8809560537338257,26.807954788208008,10.4442720413208,4.438392162322998,22.63365936279297,7.945380687713623,12.17241096496582,9.170000076293945,16.323999404907227,14.587316513061523,21.887649536132812,12.656991958618164,27.809999465942383,35.5955696105957,42.6308479309082,38.54999923706055,50.68000030517578,3.190999984741211,29.91728973388672,8.319999694824219,26.719999313354492,35.005226135253906,29.0281925201416,18.92302131652832,31.289844512939453,41.2102165222168,7.7946882247924805,21.482423782348633,12.300090789794922,15.016709327697754,26.257143020629883,11.381795883178711,34.61387252807617,139.05999755859375,44.630001068115234,21.309999465942383
2010-12-14,9.615141868591309,21.110767364501953,14.785659790039062,8.696999549865723,82.22447204589844,24.836952209472656,12.711041450500488,14.330434799194336,0.33443406224250793,8.050000190734863,22.215341567993164,1.8604341745376587,26.757991790771484,10.50747013092041,4.4554219245910645,22.76724624633789,7.877053260803223,12.137323379516602,9.010000228881836,16.30695343017578,14.407219886779785,21.72606086730957,12.58329963684082,28.149999618530273,33.725242614746094,42.78969192504883,38.91999816894531,49.4900016784668,3.1080000400543213,29.967954635620117,8.220000267028809,26.860000610351562,35.52381134033203,29.253067016601562,18.954051971435547,31.022724151611328,39.66057205200195,7.638899326324463,20.94399642944336,12.267611503601074,14.99150562286377,25.492856979370117,11.558462142944336,33.8720588684082,133.64999389648438,44.79999923706055,21.299999237060547
2010-12-15,9.617246627807617,21.286556243896484,14.6710844039917,8.778499603271484,81.60419464111328,24.820680618286133,12.665501594543457,14.203619956970215,0.3270989954471588,8.020000457763672,22.10696792602539,1.868218183517456,26.5081844329834,10.428466796875,4.326859951019287,22.784671783447266,7.730641841888428,12.060126304626465,8.960000038146973,15.872207641601562,13.978437423706055,21.8149356842041,12.518818855285645,27.719999313354492,33.576805114746094,42.28662872314453,38.310001373291016,49.13999938964844,3.1410000324249268,31.251447677612305,8.260000228881836,26.790000915527344,35.15776443481445,29.10940170288086,18.780324935913086,30.826831817626953,39.052581787109375,7.535037517547607,20.09099769592285,12.176056861877441,14.613579750061035,25.5,11.347968101501465,34.031005859375,130.3800048828125,44.529998779296875,21.110000610351562
2010-12-16,9.643960952758789,21.39356803894043,14.70612907409668,8.902000427246094,81.50833892822266,24.641584396362305,12.847647666931152,14.21696662902832,0.3275572657585144,8.029999732971191,22.093421936035156,1.9559683799743652,26.608104705810547,10.570672035217285,4.362618446350098,23.0460262298584,7.857532024383545,12.08819580078125,9.010000228881836,15.829594612121582,14.227132797241211,22.46938133239746,12.712264060974121,28.520000457763672,34.02458953857422,43.55760955810547,38.709999084472656,50.0,3.177999973297119,31.343339920043945,8.350000381469727,26.979999542236328,35.59246826171875,29.26555824279785,19.096742630004883,31.347734451293945,39.82369613647461,7.5765838623046875,19.98815155029297,12.388689994812012,14.878134727478027,25.950000762939453,11.475768089294434,34.41515350341797,134.07000732421875,45.380001068115234,21.350000381469727
2010-12-17,9.624751091003418,21.324785232543945,14.683510780334473,8.878999710083008,81.76209259033203,25.61031150817871,12.717546463012695,14.323759078979492,0.3293910622596741,8.100000381469727,22.03246307373047,1.9934747219085693,26.757991790771484,10.75238037109375,4.414555072784424,23.133146286010742,8.01370620727539,11.965385437011719,9.140000343322754,16.07678985595703,14.047042846679688,22.978395462036133,12.776747703552246,28.790000915527344,33.769771575927734,43.5929069519043,39.130001068115234,50.869998931884766,3.2100000381469727,31.499549865722656,8.279999732971191,27.139999389648438,38.37609100341797,29.271799087524414,19.24564552307129,32.23372268676758,39.89042663574219,7.633704662322998,19.94580841064453,12.391646385192871,14.802545547485352,25.71714210510254,11.20888900756836,35.5411376953125,136.00999450683594,45.66999816894531,21.520000457763672
2010-12-20,9.672782897949219,21.25598907470703,14.789387702941895,9.16450023651123,81.48580932617188,25.781269073486328,12.763081550598145,14.170247077941895,0.3280157744884491,8.239999771118164,21.89700698852539,1.9679969549179077,26.779399871826172,10.744481086730957,4.435840129852295,23.01698875427246,7.925858020782471,11.874154090881348,9.170000076293945,16.238759994506836,13.84980297088623,22.727928161621094,12.721476554870605,29.18000030517578,33.20322799682617,43.804725646972656,39.38999938964844,49.16999816894531,3.2019999027252197,31.361717224121094,8.300000190734863,27.100000381469727,37.13297653198242,29.215585708618164,19.034706115722656,32.18919372558594,41.03968811035156,7.628512859344482,20.018396377563477,12.370970726013184,14.8655366897583,25.435714721679688,11.11867618560791,35.633880615234375,135.60000610351562,45.63999938964844,21.34000015258789
